"matchId","player","season","month_year","totalpointsWon","totalpointsPlayed","completedmatch","won_match","winners","forced_errors","unforced_errors","aces","double_faults","break_pointW","break_pointT","firstservesin","totalfirstserves","firstserve_won","firstservein_total","second_serves_in","second_serves_inorout","second_serve_won","second_serve_denom","firstserve_returns_in","firstserve_returns","sec_serve_returns_in","sec_serve_returns","short_rallies_won","short_rallies","med_rallies_won","med_rallies","long_rallies_won","long","service_games_won","service_games","Long","Long_unforced","Long_forced","Long_fault","Net","Net_unforced","Net_forced","Net_fault","WinnersAllowed","winner_forehand","winner_backhand","winner_volley","forcederror_forehand","forcederror_backhand","forcederror_volley","unforcederror_forehand","unforcederror_backhand","unforcederror_volley","Hometown"
"63e054f9410000c8e1d05f9e","Amelia Rajecki",5,"Feb, 2023",50,77,1,1,14,23,5,2,2,3,6,24,35,17,24,9,11,8,11,25,31,9,10,26,45,20,27,4,5,6,7,15,3,11,1,7,2,4,1,5,6,1,7,13,1,9,3,1,1,"NOTTINGHAM, ENGLAND"
"63f40ee4460000853ef7d711","Amelia Rajecki",5,"Jan, 2023",57,93,1,1,16,7,20,3,2,4,7,27,43,21,27,14,16,11,16,24,31,9,13,43,70,12,18,2,5,8,8,13,10,1,2,13,10,3,0,10,8,1,7,6,1,0,9,10,1,"NOTTINGHAM, ENGLAND"
"6402bf9746000022a0f7da3a","Amelia Rajecki",5,"Mar, 2023",95,182,1,1,19,18,54,4,7,4,7,57,99,41,57,35,42,17,42,35,48,20,28,54,107,25,45,16,30,11,15,44,35,4,5,30,19,9,2,13,12,3,4,16,2,0,26,28,0,"NOTTINGHAM, ENGLAND"
"6404f3f74600009fc4f7da51","Amelia Rajecki",5,"Mar, 2023",50,74,1,1,20,16,12,0,1,5,7,19,37,18,19,17,18,10,18,18,24,9,11,34,51,15,18,1,5,7,7,13,10,2,1,4,2,2,0,7,12,3,5,13,1,2,7,5,0,"NOTTINGHAM, ENGLAND"
"64060976410000c40a9fcba8","Amelia Rajecki",5,"Mar, 2023",59,98,1,1,8,18,25,2,3,6,16,32,50,25,32,15,18,6,18,24,27,14,17,32,53,16,27,11,18,6,9,25,20,2,3,5,5,0,0,9,7,0,1,17,0,1,19,6,0,"NOTTINGHAM, ENGLAND"
"64185a2d41000013210a31f0","Amelia Rajecki",5,"Mar, 2023",84,166,1,1,12,17,47,2,2,3,15,46,81,35,46,33,35,15,35,38,48,23,33,70,127,9,29,5,10,12,14,32,29,1,2,24,18,6,0,26,9,1,2,15,0,2,21,25,1,"NOTTINGHAM, ENGLAND"
"6427535641000053b80a34bf","Amelia Rajecki",5,"Mar, 2023",27,40,0,0,14,4,8,2,0,2,2,13,23,11,13,10,10,4,10,12,12,3,5,21,32,4,6,2,2,3,4,10,7,3,0,3,1,2,0,0,8,4,2,4,0,0,7,1,0,"NOTTINGHAM, ENGLAND"
"64278d7c41000054b80a34d7","Amelia Rajecki",5,"Mar, 2023",55,91,1,1,19,25,16,2,0,5,8,27,45,19,27,18,18,12,18,26,34,9,11,34,58,11,18,10,15,7,8,14,9,5,0,14,7,7,0,8,11,2,6,23,1,1,10,4,2,"NOTTINGHAM, ENGLAND"
"642c35f641000085390a35ce","Amelia Rajecki",5,"Apr, 2023",54,93,1,1,23,21,16,3,3,4,9,25,52,22,25,24,27,12,27,17,29,4,9,30,62,17,22,7,9,8,9,23,12,9,2,11,4,6,1,5,15,3,5,20,1,0,8,8,0,"NOTTINGHAM, ENGLAND"
"643478f9410000b2e90a3741","Amelia Rajecki",5,"Apr, 2023",63,123,1,1,21,11,33,4,3,4,9,41,63,30,41,19,22,7,22,32,45,9,13,33,78,25,37,5,8,6,10,30,26,3,1,15,7,6,2,15,14,2,5,9,1,1,15,17,1,"NOTTINGHAM, ENGLAND"
"64359cd04100009afe0a378b","Amelia Rajecki",5,"Apr, 2023",87,159,1,1,24,27,25,3,3,7,12,33,76,24,33,40,43,22,43,34,44,28,33,47,86,21,38,19,35,9,13,30,14,16,0,27,11,13,3,15,13,4,7,24,3,0,14,7,4,"NOTTINGHAM, ENGLAND"
"643b3236410000a8470a3832","Amelia Rajecki",5,"Apr, 2023",55,91,1,1,15,2,26,3,1,1,7,27,41,23,27,13,14,9,14,18,24,21,25,33,61,14,20,8,10,8,9,18,16,1,1,10,10,0,0,8,9,3,3,0,0,2,12,13,1,"NOTTINGHAM, ENGLAND"
"645694d8390000eb54ce6f8a","Amelia Rajecki",5,"May, 2023",31,67,0,0,4,3,20,3,2,1,4,21,40,12,21,17,19,9,19,17,22,3,4,21,43,7,20,3,4,3,6,16,14,0,2,12,6,6,0,8,3,0,1,3,0,0,6,11,3,"NOTTINGHAM, ENGLAND"
"6460097139000016a3ce70a6","Amelia Rajecki",5,"May, 2023",53,114,0,0,13,23,23,3,5,5,9,35,60,20,35,20,25,10,25,16,31,16,20,36,78,14,29,3,7,6,11,29,16,12,1,20,7,9,4,12,10,2,1,16,6,1,12,9,2,"NOTTINGHAM, ENGLAND"
"65a814d13d00001de60165d7","Amelia Rajecki",6,"Jan, 2024",63,104,1,1,13,11,25,6,2,2,3,29,48,25,29,17,19,10,19,26,34,16,16,51,73,8,24,4,7,8,9,19,14,3,2,14,11,3,0,8,6,4,3,11,0,0,11,13,1,"NOTTINGHAM, ENGLAND"
"65ac3bf93d0000b826016688","Amelia Rajecki",6,"Jan, 2024",51,74,1,1,18,8,20,4,0,4,8,25,34,20,25,9,9,7,9,19,27,10,11,43,59,5,11,3,4,7,7,14,12,2,0,8,8,0,0,1,16,1,1,8,0,0,13,7,0,"NOTTINGHAM, ENGLAND"
"65ac83393d0000ac26016696","Amelia Rajecki",6,"Jan, 2024",54,88,1,1,17,5,28,3,2,5,7,25,41,20,25,14,16,9,16,28,36,7,9,28,50,15,21,11,17,7,9,20,18,1,1,13,10,2,1,1,9,0,8,4,0,1,20,7,1,"NOTTINGHAM, ENGLAND"
"65b69cd43d000087cc0168d7","Amelia Rajecki",6,"Jan, 2024",51,74,1,1,7,10,17,5,3,4,7,20,35,19,20,12,15,9,15,22,24,10,13,39,55,9,14,3,5,7,7,10,8,1,1,11,9,0,2,2,4,1,2,7,3,0,8,8,1,"NOTTINGHAM, ENGLAND"
"65b6ef543d0000f3d50168f5","Amelia Rajecki",6,"Jan, 2024",51,77,1,1,15,18,14,7,0,5,10,21,35,17,21,14,14,9,14,20,24,16,17,39,55,9,16,3,6,7,7,11,8,3,0,8,6,2,0,7,7,2,6,15,3,0,7,7,0,"NOTTINGHAM, ENGLAND"
"65bee3f73a00002d00c132de","Amelia Rajecki",6,"Feb, 2024",83,168,1,0,22,10,57,6,6,6,8,47,83,33,47,30,36,15,36,50,64,13,19,53,105,15,35,15,28,9,15,42,36,1,5,25,21,3,1,18,8,3,11,6,3,1,30,26,1,"NOTTINGHAM, ENGLAND"
"65c9106c3c00005d54fe4106","Amelia Rajecki",6,"Feb, 2024",77,142,1,1,25,30,35,3,3,7,14,44,71,35,44,24,27,8,27,47,58,10,13,50,92,19,33,8,17,8,12,32,22,8,2,24,13,10,1,9,14,5,6,26,2,2,21,13,1,"NOTTINGHAM, ENGLAND"
"65c9affe3c0000d263fe415e","Amelia Rajecki",6,"Feb, 2024",59,109,1,1,21,13,32,4,5,3,5,41,57,32,41,11,16,8,16,28,37,13,14,37,65,15,29,7,15,10,11,21,19,0,2,18,13,2,3,11,12,3,6,9,3,1,11,20,1,"NOTTINGHAM, ENGLAND"
"65d548913600002a0021df3b","Amelia Rajecki",6,"Feb, 2024",67,126,1,1,19,11,41,4,5,6,10,42,65,30,42,18,23,7,23,32,38,18,21,44,78,13,31,10,17,7,11,29,25,1,3,19,16,1,2,11,7,3,9,9,1,1,24,15,2,"NOTTINGHAM, ENGLAND"
"65e29c683600004be521e18d","Amelia Rajecki",6,"Mar, 2024",59,107,1,1,11,13,32,5,5,4,9,29,54,22,29,20,25,13,25,25,30,13,20,48,84,7,17,4,6,8,10,29,23,2,4,15,9,5,1,4,9,0,2,11,0,2,28,4,0,"NOTTINGHAM, ENGLAND"
"65e51625360000480721e1eb","Amelia Rajecki",6,"Mar, 2024",55,81,1,1,14,3,19,3,4,6,8,20,38,15,20,14,18,11,18,25,29,9,11,42,65,11,14,2,2,6,7,14,10,0,4,9,9,0,0,3,10,2,2,2,1,0,12,6,1,"NOTTINGHAM, ENGLAND"
"65e51806360000f20821e1f7","Amelia Rajecki",6,"Mar, 2024",58,102,1,1,15,7,30,3,3,4,10,33,52,21,33,16,19,8,19,24,26,15,18,35,62,16,27,7,13,6,9,23,21,0,2,15,9,5,1,6,14,0,1,5,1,1,21,9,0,"NOTTINGHAM, ENGLAND"
"65ec94473600007f8821e3e3","Amelia Rajecki",6,"Mar, 2024",58,91,1,1,16,9,24,6,4,5,8,28,48,21,28,16,20,12,20,14,18,16,20,34,56,19,27,5,8,7,9,16,12,0,4,12,12,0,0,5,10,0,6,8,1,0,14,5,5,"NOTTINGHAM, ENGLAND"
"66005a8d3600005ebe21e86d","Amelia Rajecki",6,"Mar, 2024",65,126,1,1,14,11,48,8,2,5,7,40,69,26,40,27,29,13,29,34,39,13,16,40,75,12,28,13,23,8,11,28,28,0,0,24,20,2,2,9,6,2,6,8,1,2,19,25,4,"NOTTINGHAM, ENGLAND"
"66009a4d36000042be21e89a","Amelia Rajecki",6,"Mar, 2024",57,96,1,1,17,18,20,2,1,2,2,28,48,23,28,19,20,12,20,24,31,9,11,36,61,12,18,9,17,8,9,25,15,9,1,10,5,5,0,4,10,1,6,14,3,1,17,2,1,"NOTTINGHAM, ENGLAND"
"66107b4d360000c1e921eb40","Amelia Rajecki",6,"Apr, 2024",78,143,1,1,19,5,51,4,6,5,10,35,69,23,35,28,34,14,34,39,51,15,17,48,86,11,27,19,30,8,12,45,37,3,5,15,14,0,1,5,8,2,9,3,1,1,34,15,2,"NOTTINGHAM, ENGLAND"
"6623edea380000b1c0c46252","Amelia Rajecki",6,"Apr, 2024",39,62,0,0,6,10,14,8,2,3,4,20,34,14,20,12,14,9,14,12,14,11,13,27,45,9,13,3,4,5,6,10,7,2,1,8,7,0,1,5,5,1,0,9,0,1,9,5,0,"NOTTINGHAM, ENGLAND"
"662a97e8380000d21ac463b9","Amelia Rajecki",6,"Apr, 2024",57,82,1,1,7,17,18,5,0,5,8,28,41,23,28,13,13,8,13,22,25,8,10,45,64,8,12,4,6,7,8,15,12,3,0,8,6,2,0,2,6,0,1,13,4,0,11,7,0,"NOTTINGHAM, ENGLAND"
"604f85de430000166386b5be","Abigail Rencheli",3,"Mar, 2021",64,116,1,1,26,0,41,0,2,7,8,30,60,16,30,28,30,15,30,23,29,21,23,29,60,20,34,15,22,6,10,28,26,0,2,15,15,0,0,9,7,5,14,0,0,0,19,14,8,"SARASOTA, FLA."
"604f8903430000366386b5c7","Abigail Rencheli",3,"Mar, 2021",83,173,1,0,25,20,55,1,7,5,10,43,86,26,43,36,43,17,43,51,60,19,23,34,84,23,48,26,41,5,14,44,33,6,5,29,22,5,2,17,7,5,13,7,9,4,26,27,2,"SARASOTA, FLA."
"6058b5304500000abd7c613e","Abigail Rencheli",3,"Mar, 2021",62,110,1,1,15,3,38,2,2,6,7,36,59,24,36,21,23,11,23,23,27,15,18,39,71,12,24,11,15,7,10,28,26,0,2,12,12,0,0,8,11,1,3,2,0,1,14,20,4,"SARASOTA, FLA."
"6058b8f2450000ada37c6149","Abigail Rencheli",3,"Mar, 2021",64,104,1,1,18,0,32,0,1,7,11,25,49,16,25,23,24,13,24,20,25,24,26,31,56,22,31,11,17,6,9,18,18,0,0,15,14,0,1,7,8,3,7,0,0,0,14,16,2,"SARASOTA, FLA."
"6070d392450000c52cfd24c5","Abigail Rencheli",3,"Apr, 2021",53,93,1,1,8,12,18,3,3,6,11,23,44,14,23,18,21,11,21,22,30,16,18,45,79,2,7,6,7,6,8,20,14,4,2,9,4,4,1,11,5,3,0,5,7,0,10,8,0,"SARASOTA, FLA."
"607392b74600001fe320179a","Abigail Rencheli",3,"Apr, 2021",50,87,1,1,19,0,32,0,1,5,7,22,43,14,22,20,21,12,21,11,19,18,21,28,54,15,21,7,12,5,7,22,21,0,1,11,11,0,0,4,5,8,6,0,0,0,13,17,2,"SARASOTA, FLA."
"611d1a61410000ae020b8127","Abigail Rencheli",3,"May, 2021",54,91,1,1,17,18,14,0,2,5,9,28,46,21,28,16,18,10,18,21,27,9,14,38,65,10,17,6,9,7,8,15,6,9,0,14,8,4,2,8,6,4,7,12,6,0,10,2,2,"SARASOTA, FLA."
"613f7f5c4200000768382599","Abigail Rencheli",4,"Sep, 2021",35,92,1,0,6,7,34,0,8,2,4,19,43,11,19,16,24,5,24,20,31,11,15,26,69,6,14,3,9,1,7,33,21,6,6,17,13,2,2,7,3,2,1,3,4,0,23,11,0,"SARASOTA, FLA."
"6140bc3d42000090d43825ac","Abigail Rencheli",4,"Sep, 2021",59,97,1,1,15,6,18,0,4,6,9,28,44,23,28,12,16,5,16,18,25,21,26,47,81,9,13,3,3,6,8,16,12,1,3,13,6,6,1,9,5,8,2,4,2,0,6,12,0,"SARASOTA, FLA."
"6140be2342000090d43825b1","Abigail Rencheli",4,"Sep, 2021",52,88,1,1,21,1,24,0,4,7,8,22,42,14,22,16,20,9,20,20,24,15,19,34,63,15,22,3,3,5,7,19,14,1,4,10,10,0,0,7,10,7,4,0,1,0,12,11,1,"SARASOTA, FLA."
"61ee15204200003100cd4957","Abigail Rencheli",4,"Jan, 2022",36,95,1,0,7,4,40,2,5,1,2,28,49,17,28,16,21,6,21,7,21,16,23,22,66,10,24,4,5,4,8,28,25,0,3,19,15,2,2,12,2,3,2,1,2,1,22,17,1,"SARASOTA, FLA."
"61f5b1404000003500587711","Abigail Rencheli",4,"Jan, 2022",74,138,1,1,15,28,24,1,1,4,12,36,64,24,36,27,28,13,28,31,42,23,27,54,92,14,34,6,12,9,12,26,14,11,1,21,10,11,0,17,9,2,4,25,3,0,17,5,2,"SARASOTA, FLA."
"61f72fc0400000330058773a","Abigail Rencheli",4,"Jan, 2022",60,99,1,1,8,21,14,1,6,7,10,22,46,15,22,18,24,13,24,31,34,10,13,37,63,15,21,8,15,5,8,23,11,7,5,11,3,7,1,5,4,3,1,13,8,0,7,7,0,"SARASOTA, FLA."
"62017a244100003000453046","Abigail Rencheli",4,"Feb, 2022",67,128,1,1,14,4,41,1,3,6,8,29,60,23,29,28,31,11,31,29,38,22,25,41,86,13,25,13,17,8,11,23,23,0,0,23,18,2,3,15,5,3,6,2,0,2,25,14,2,"SARASOTA, FLA."
"62150d094500004900cc8885","Abigail Rencheli",4,"Feb, 2022",46,112,1,0,9,3,42,3,9,2,3,30,54,21,30,15,24,6,24,21,34,13,20,34,83,7,20,5,9,5,10,34,30,1,3,18,12,0,6,14,5,3,1,1,1,1,21,21,0,"SARASOTA, FLA."
"6218fbae4200004a002ff9ef","Abigail Rencheli",4,"Feb, 2022",58,101,1,1,17,3,27,1,5,6,12,33,52,18,33,14,19,11,19,24,28,12,19,41,72,9,18,8,11,6,9,19,16,1,2,16,11,2,3,8,6,7,4,1,2,0,13,14,0,"SARASOTA, FLA."
"621cf0054300008a6e219d84","Abigail Rencheli",4,"Feb, 2022",82,161,0,0,23,10,61,0,4,6,13,37,75,25,37,34,38,15,38,56,68,13,16,33,76,29,47,20,38,8,14,41,37,2,2,29,24,3,2,9,9,5,9,4,3,3,41,17,3,"SARASOTA, FLA."
"62244fa74500003900833346","Abigail Rencheli",4,"Mar, 2022",61,101,1,1,15,24,19,0,2,6,9,28,50,18,28,20,22,14,22,17,26,14,18,43,72,14,22,4,7,7,9,11,9,1,1,18,10,7,1,11,7,1,7,15,9,0,11,6,2,"SARASOTA, FLA."
"622577f2450000682b83337c","Abigail Rencheli",4,"Mar, 2022",46,107,1,0,19,8,47,1,0,2,6,32,52,19,32,20,20,6,20,19,29,23,24,18,53,15,26,13,28,4,9,38,36,2,0,15,11,4,0,8,6,7,6,5,2,1,18,25,4,"SARASOTA, FLA."
"622579c6450000652b833385","Abigail Rencheli",4,"Mar, 2022",58,95,1,1,14,7,26,1,1,4,8,30,47,21,30,16,17,11,17,26,33,11,12,35,61,19,24,4,10,8,9,20,18,1,1,11,8,3,0,6,4,5,5,3,2,2,12,13,1,"SARASOTA, FLA."
"6228dfc3440000f102214117","Abigail Rencheli",4,"Mar, 2022",76,146,1,1,19,5,42,3,5,5,13,33,73,21,33,35,40,19,40,33,41,24,28,47,96,21,34,8,16,8,12,32,30,0,2,20,12,5,3,18,10,5,4,3,2,0,20,19,3,"SARASOTA, FLA."
"624956f1400000dd92551ee6","Abigail Rencheli",4,"Apr, 2022",81,177,1,0,26,11,62,0,6,6,8,43,88,25,43,39,45,20,45,20,38,35,48,44,116,18,28,19,33,8,15,54,40,8,6,29,22,7,0,13,11,8,7,7,3,1,32,25,5,"SARASOTA, FLA."
"624a66d74000009faf551f2d","Abigail Rencheli",4,"Apr, 2022",91,198,1,0,26,7,72,1,6,10,20,52,91,26,52,33,39,10,39,62,73,22,25,36,92,30,58,25,48,4,16,60,53,5,2,36,19,13,4,11,9,10,7,6,1,0,34,35,3,"SARASOTA, FLA."
"625a45f94000004464c4e2f2","Abigail Rencheli",4,"Apr, 2022",65,126,1,1,17,16,36,0,7,8,11,38,62,23,38,17,24,4,24,33,42,16,16,47,79,11,30,7,17,3,10,28,20,3,5,20,16,2,2,13,9,4,4,9,5,2,20,14,2,"SARASOTA, FLA."
"625b35fa400000a881c4e308","Abigail Rencheli",4,"Apr, 2022",58,98,1,1,29,4,30,0,2,6,10,26,46,16,26,18,20,12,20,34,40,6,10,23,48,22,30,13,20,6,8,16,15,0,1,16,15,0,1,8,8,7,14,2,2,0,12,16,2,"SARASOTA, FLA."
"62793235410000208336693d","Abigail Rencheli",4,"May, 2022",35,48,0,0,8,1,9,0,1,4,5,15,25,13,15,9,10,6,10,14,15,6,7,27,36,5,9,3,3,5,5,4,4,0,0,6,5,0,1,3,4,3,1,0,0,1,7,2,0,"SARASOTA, FLA."
"6279323e4100006383366943","Abigail Rencheli",4,"May, 2022",69,136,0,0,10,4,50,1,1,4,9,36,60,21,36,23,24,14,24,44,54,12,14,42,82,13,30,14,24,8,13,37,35,1,1,19,15,4,0,11,2,4,4,3,0,1,26,23,1,"SARASOTA, FLA."
"63d5a557410000094fc516e3","Abigail Rencheli",5,"Jan, 2023",46,103,0,0,19,11,32,0,8,6,7,29,47,13,29,10,18,4,18,30,37,9,10,18,44,11,23,17,36,2,8,36,24,9,3,16,8,3,5,5,3,5,11,4,6,1,14,10,8,"SARASOTA, FLA."
"63d71a7640000033009fd135","Abigail Rencheli",5,"Jan, 2023",91,196,1,0,38,30,32,1,7,4,7,62,99,36,62,30,37,13,37,47,57,23,32,45,91,25,65,21,40,9,17,55,23,27,5,29,9,18,2,21,13,11,14,17,12,1,12,18,2,"SARASOTA, FLA."
"63def0ba4100004b91d05f52","Abigail Rencheli",5,"Feb, 2023",83,159,1,1,30,5,50,3,8,6,15,36,80,23,36,36,44,22,44,40,48,23,27,55,101,13,31,15,27,8,13,36,33,0,3,22,17,0,5,18,18,8,4,4,1,0,33,15,2,"SARASOTA, FLA."
"63e054fb410000e5dad05f9f","Abigail Rencheli",5,"Feb, 2023",49,111,1,0,19,20,20,1,5,3,7,27,55,15,27,23,28,10,28,26,33,14,21,22,62,18,31,9,18,4,10,32,11,17,4,17,9,7,1,13,4,7,8,13,3,4,15,5,0,"SARASOTA, FLA."
"63f40f1a460000df41f7d712","Abigail Rencheli",5,"Jan, 2023",60,105,1,1,13,20,15,3,4,4,10,31,55,19,31,20,24,14,24,15,24,18,20,42,71,13,23,5,11,8,9,22,9,12,1,15,6,6,3,8,2,8,3,13,4,3,7,6,2,"SARASOTA, FLA."
"63f412d3460000df41f7d71c","Abigail Rencheli",5,"Feb, 2023",74,153,1,1,22,9,53,0,7,5,11,42,77,24,42,28,35,17,35,41,48,20,26,40,90,21,36,13,27,8,12,40,33,1,6,25,20,4,1,14,6,2,14,5,3,1,24,19,10,"SARASOTA, FLA."
"6402bf9a46000022a0f7da3c","Abigail Rencheli",5,"Mar, 2023",70,136,1,1,24,3,55,2,2,3,6,41,68,28,41,25,27,12,27,39,48,12,17,34,76,18,33,18,27,8,12,47,45,1,1,13,10,2,1,6,7,5,12,0,1,2,27,27,1,"SARASOTA, FLA."
"6404f5d146000088c1f7da55","Abigail Rencheli",5,"Mar, 2023",58,127,1,0,13,21,48,0,1,3,7,40,59,17,40,18,19,9,19,39,48,17,19,26,65,21,34,11,28,4,10,43,34,8,1,18,14,4,0,8,3,4,6,10,8,3,23,25,0,"SARASOTA, FLA."
"64185a9541000018210a31f1","Abigail Rencheli",5,"Mar, 2023",93,185,1,1,41,36,46,0,8,9,22,51,91,33,51,32,40,13,40,50,60,27,32,39,85,33,63,21,37,7,15,47,32,14,1,35,14,14,7,10,15,11,15,17,14,5,29,14,3,"SARASOTA, FLA."
"6427553541000057b80a34c0","Abigail Rencheli",5,"Mar, 2023",55,90,1,1,13,1,23,0,3,3,3,23,48,18,23,22,25,17,25,24,29,7,11,34,61,15,22,6,7,8,9,14,13,0,1,12,10,0,2,9,7,2,4,0,1,0,15,7,1,"SARASOTA, FLA."
"64278d7e41000057b80a34d8","Abigail Rencheli",5,"Mar, 2023",55,93,1,1,9,0,27,5,3,3,3,26,48,22,26,19,22,12,22,19,23,17,20,39,63,13,24,3,6,7,9,16,16,0,0,14,11,0,3,8,6,2,1,0,0,0,11,16,0,"SARASOTA, FLA."
"642c35f7410000b6390a35cf","Abigail Rencheli",5,"Apr, 2023",80,146,1,1,19,15,29,2,7,4,10,43,71,31,43,21,28,11,28,47,53,19,19,53,90,17,37,10,19,8,12,25,14,8,3,31,15,12,4,10,7,9,3,11,4,0,20,8,1,"SARASOTA, FLA."
"643478fb410000b1e90a3742","Abigail Rencheli",5,"Apr, 2023",57,100,1,1,25,8,24,1,2,4,5,28,54,21,28,24,26,13,26,32,35,6,9,32,54,20,36,5,10,8,9,20,17,2,1,11,7,3,1,12,12,5,8,2,5,1,13,9,2,"SARASOTA, FLA."
"64359d3c410000a0fe0a378c","Abigail Rencheli",5,"Apr, 2023",67,132,1,0,21,24,24,1,4,6,11,41,70,20,41,25,29,12,29,22,30,23,27,40,80,25,48,2,4,4,12,29,15,11,3,16,9,6,1,20,15,4,2,17,7,0,11,13,0,"SARASOTA, FLA."
"643b32384100004c470a3833","Abigail Rencheli",5,"Apr, 2023",60,123,1,0,15,0,42,1,11,3,5,35,62,22,35,16,27,10,27,19,31,19,25,29,77,20,31,11,15,4,9,31,23,0,8,23,19,1,3,9,4,2,9,0,0,0,21,20,1,"SARASOTA, FLA."
"643c6b5a410000d6620a3877","Abigail Rencheli",5,"Apr, 2023",32,40,0,0,8,0,5,0,1,4,4,13,23,10,13,9,10,6,10,4,4,7,8,27,34,5,5,0,1,4,5,5,5,0,0,1,0,0,1,2,3,5,0,0,0,0,4,1,0,"SARASOTA, FLA."
"645694d9390000e854ce6f8b","Abigail Rencheli",5,"May, 2023",38,63,0,0,9,22,9,0,4,3,6,19,35,11,19,12,16,10,16,15,20,6,7,25,46,12,12,1,5,5,6,13,7,6,0,8,2,2,4,4,6,3,0,15,7,0,3,6,0,"SARASOTA, FLA."
"6456d498390000f244ce6f99","Abigail Rencheli",5,"May, 2023",48,94,0,0,21,15,29,0,3,4,4,24,52,18,24,25,28,9,28,23,27,10,13,32,66,12,20,4,8,6,9,30,21,7,2,11,8,2,1,5,7,7,7,9,6,0,18,11,0,"SARASOTA, FLA."
"64600b5139000040a3ce70a7","Abigail Rencheli",5,"May, 2023",59,116,0,0,5,14,38,0,3,2,4,30,58,21,30,25,28,12,28,25,37,10,13,47,92,11,19,1,5,6,10,32,27,3,2,18,11,6,1,7,3,2,0,9,5,0,23,15,0,"SARASOTA, FLA."
"65a814d33d00001ae60165d8","Abigail Rencheli",6,"Jan, 2024",79,146,1,1,29,6,53,2,4,6,12,39,80,25,39,37,41,17,41,33,41,17,19,34,64,33,53,12,29,7,12,35,32,1,2,26,21,3,2,6,9,7,13,3,0,3,20,25,8,"SARASOTA, FLA."
"65ac3bf63d0000ac26016686","Abigail Rencheli",6,"Jan, 2024",50,75,1,1,22,16,12,0,5,5,8,13,36,9,13,18,23,13,23,25,25,11,12,24,38,19,27,7,10,5,7,13,6,5,2,10,6,1,3,2,8,9,5,9,5,2,8,3,1,"SARASOTA, FLA."
"65bee4a73a00002c00c132df","Abigail Rencheli",6,"Feb, 2024",60,124,1,0,16,14,34,6,4,4,8,39,68,28,39,25,29,13,29,20,36,17,18,38,79,15,30,7,15,9,11,33,24,7,2,21,10,9,2,10,7,7,2,8,4,2,16,15,3,"SARASOTA, FLA."
"65c910ad3c00005d54fe4107","Abigail Rencheli",6,"Feb, 2024",57,125,0,0,10,11,23,4,4,4,12,31,57,20,31,22,26,8,26,24,37,19,24,42,93,9,22,6,10,5,11,29,15,11,3,19,8,10,1,20,3,3,4,9,2,0,16,7,0,"SARASOTA, FLA."
"65c9b0313c0000d263fe415f","Abigail Rencheli",6,"Feb, 2024",63,119,1,1,16,5,31,1,6,5,9,34,65,24,34,25,31,11,31,26,32,17,19,39,74,12,24,12,21,7,10,31,23,5,3,13,8,2,3,12,6,8,2,3,2,0,19,12,0,"SARASOTA, FLA."
"65d548c7360000ad0621df3c","Abigail Rencheli",6,"Feb, 2024",36,91,1,0,4,7,23,2,6,0,1,23,46,16,23,17,23,11,23,18,31,11,12,20,57,12,25,4,9,5,8,21,14,4,3,15,9,3,3,19,0,2,2,5,2,0,15,8,0,"SARASOTA, FLA."
"65e29e4436000079e621e18f","Abigail Rencheli",6,"Mar, 2024",54,81,1,1,19,16,9,3,3,6,10,21,39,17,21,15,18,10,18,26,26,14,14,26,37,18,32,10,12,6,8,12,7,2,3,6,2,4,0,9,8,4,7,13,3,0,7,2,0,"SARASOTA, FLA."
"65e516263600009d0721e1ed","Abigail Rencheli",6,"Mar, 2024",80,140,1,1,24,8,38,4,7,4,6,39,72,29,39,26,33,16,33,40,44,14,18,44,85,20,36,16,19,8,11,31,26,1,4,16,12,1,3,13,11,8,5,4,4,0,18,18,2,"SARASOTA, FLA."
"65e51807360000f10821e1f8","Abigail Rencheli",6,"Mar, 2024",67,132,1,1,16,13,42,2,4,6,8,30,70,18,30,36,40,19,40,36,47,12,14,25,60,27,45,15,27,8,12,44,35,5,4,14,7,7,0,7,4,5,7,3,4,6,24,14,4,"SARASOTA, FLA."
"65ec94463600007c8821e3e2","Abigail Rencheli",6,"Mar, 2024",63,114,1,0,22,6,34,1,4,3,9,27,55,21,27,24,28,13,28,23,32,21,23,38,72,17,24,8,18,7,9,24,20,3,1,21,14,4,3,6,6,10,6,4,1,1,19,14,1,"SARASOTA, FLA."
"66005a8d36000063be21e86e","Abigail Rencheli",6,"Mar, 2024",27,79,1,0,5,5,36,2,4,0,1,22,42,13,22,16,20,5,20,12,23,10,13,15,44,6,20,6,15,2,7,31,24,4,3,14,12,1,1,7,2,0,3,4,1,0,21,15,0,"SARASOTA, FLA."
"66009a4d36000042be21e89b","Abigail Rencheli",6,"Mar, 2024",39,96,1,0,11,4,35,0,5,2,6,26,47,11,26,16,21,8,21,17,28,13,16,18,54,10,22,11,20,2,8,26,23,1,2,19,12,4,3,12,6,2,3,2,1,1,21,10,4,"SARASOTA, FLA."
"66107b4d360000ab8821eb41","Abigail Rencheli",6,"Apr, 2024",61,131,1,0,25,12,39,0,7,2,2,42,68,30,42,19,26,6,26,37,47,11,12,29,67,17,35,15,29,7,11,24,18,1,5,25,21,2,2,21,8,10,7,7,2,3,23,12,4,"SARASOTA, FLA."
